datetime,CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,hour,day,month,year,dayofweek,dayofyear,week,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,is_night,is_morning,is_afternoon,is_evening,is_weekend,season,CO(GT)_to_NOx(GT),CO(GT)_diff,CO(GT)_diff_abs,PT08.S1(CO)_diff,PT08.S1(CO)_diff_abs,NOx(GT)_diff,NOx(GT)_diff_abs,CO(GT)_rolling_mean_6h,CO(GT)_rolling_std_6h,PT08.S1(CO)_rolling_mean_6h,PT08.S1(CO)_rolling_std_6h,CO(GT)_lag_1,CO(GT)_lag_3,CO(GT)_lag_6,PT08.S1(CO)_lag_1,PT08.S1(CO)_lag_3,PT08.S1(CO)_lag_6,CO(GT)_times_PT08.S1(CO),CO(GT)_plus_PT08.S1(CO),pollution_index
2005-02-16 22:00:00,2.8,1177.0,10.7,1004.0,408.0,640.0,216.0,1111.0,1341.0,5.0,46.6,0.4099,22,16,2,2005,2,47,7,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0,0,0,1,0,1,0.006862745081218762,-2.4000000000000004,2.4000000000000004,-164.0,164.0,-218.0,218.0,3.4666666666666663,1.6182294851678574,1249.3333333333333,141.5523460302511,5.2,3.4,1.5,1341.0,1288.0,1025.0,3295.6,1179.8,0.3280049428244894
2005-02-16 23:00:00,2.4,1089.0,8.3,913.0,357.0,712.0,200.0,1016.0,1208.0,5.8,40.3,0.374,23,16,2,2005,2,47,7,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0,0,0,1,0,1,0.00672268905679919,-0.3999999999999999,0.3999999999999999,-88.0,88.0,-51.0,51.0,3.599999999999999,1.4587666023048251,1250.3333333333333,140.15657910589835,2.8,5.6,1.6,1177.0,1464.0,1083.0,2613.6,1091.4,0.17209505882905798
2005-02-17 00:00:00,2.7,1196.0,11.0,1014.0,375.0,643.0,192.0,1101.0,1334.0,5.4,43.8,0.3945,0,17,2,2005,3,48,7,0.0,1.0,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,1,0,0,0,0,1,0.007199999980800001,0.30000000000000027,0.30000000000000027,107.0,107.0,18.0,18.0,3.683333333333333,1.3746514709796924,1259.1666666666667,133.5536097103629,2.4,5.2,2.2,1089.0,1341.0,1143.0,3229.2000000000003,1198.7,0.1905962026209301
2005-02-17 01:00:00,2.6,1107.0,7.4,874.0,326.0,721.0,187.0,984.0,1208.0,5.7,42.1,0.3883,1,17,2,2005,3,48,7,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,1,0,0,0,0,1,0.007975460098234785,-0.10000000000000009,0.10000000000000009,-89.0,89.0,-49.0,49.0,3.5499999999999994,1.444645285182478,1229.0,145.6337872885316,2.7,2.8,3.4,1196.0,1177.0,1288.0,2878.2000000000003,1109.6,0.07838554536298295
2005-02-17 02:00:00,2.3,1102.0,7.9,897.0,326.0,715.0,173.0,1024.0,1196.0,5.7,42.1,0.3885,2,17,2,2005,3,48,7,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,1,0,0,0,0,1,0.007055214702284617,-0.30000000000000027,0.30000000000000027,-5.0,5.0,0.0,0.0,2.9999999999999996,1.093617849159365,1168.6666666666667,94.98350734031642,2.6,2.4,5.6,1107.0,1089.0,1464.0,2534.6,1104.3,0.025915688494430194
2005-02-17 03:00:00,1.0,993.0,3.6,688.0,326.0,847.0,173.0,874.0,931.0,5.8,42.9,0.399,3,17,2,2005,3,48,7,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,1,0,0,0,0,1,0.003067484653167225,-1.2999999999999998,1.2999999999999998,-109.0,109.0,0.0,0.0,2.2999999999999994,0.6633249580710392,1110.6666666666667,72.22926461392191,2.3,2.7,5.2,1102.0,1196.0,1341.0,993.0,994.0,-0.1595760682770646
2005-02-17 04:00:00,0.6,912.0,1.7,559.0,72.0,1016.0,64.0,837.0,656.0,5.7,46.6,0.4298,4,17,2,2005,3,48,7,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,1,0,0,0,0,1,0.008333333217592595,-0.4,0.4,-81.0,81.0,-254.0,254.0,1.9333333333333327,0.8981462390204658,1066.5,99.44797634945263,1.0,2.6,2.8,993.0,1107.0,1177.0,547.1999999999999,912.6,-0.5402428810363036
2005-02-17 05:00:00,0.5,883.0,1.0,496.0,49.0,1140.0,46.0,804.0,478.0,6.9,45.0,0.4499,5,17,2,2005,3,48,7,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,1,0,0,0,0,1,0.010204081424406502,-0.09999999999999998,0.09999999999999998,-29.0,29.0,-23.0,23.0,1.616666666666666,1.0264826674944898,1032.1666666666667,122.91690960428495,0.6,2.3,2.4,912.0,1102.0,1089.0,441.5,883.5,-0.6412770020009416
2005-02-17 06:00:00,0.5,893.0,1.1,507.0,59.0,1111.0,51.0,794.0,489.0,6.9,42.2,0.4224,6,17,2,2005,3,48,7,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,1,0,0,0,1,0.008474576127549557,0.0,0.0,10.0,10.0,10.0,10.0,1.2499999999999993,0.9523654760646941,981.6666666666666,102.73006700410531,0.5,1.0,2.7,883.0,993.0,1196.0,446.5,893.5,-0.6778324755104735
2005-02-17 07:00:00,1.0,1033.0,4.0,711.0,220.0,893.0,115.0,935.0,893.0,6.4,43.8,0.423,7,17,2,2005,3,48,7,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,1,0,0,0,1,0.004545454524793388,0.5,0.5,140.0,140.0,161.0,161.0,0.9833333333333328,0.6853223086012846,969.3333333333334,88.06966939115856,0.5,0.6,2.6,893.0,912.0,1107.0,1033.0,1034.0,-0.38259370984312363
2005-02-17 08:00:00,2.6,1222.0,9.7,966.0,602.0,636.0,238.0,1134.0,1322.0,6.6,44.6,0.4383,8,17,2,2005,3,48,7,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,1,0,0,0,1,0.004318936869902098,1.6,1.6,189.0,189.0,382.0,382.0,1.0333333333333328,0.8016649341630175,989.3333333333334,128.54674895409826,1.0,0.5,2.3,1033.0,883.0,1102.0,3177.2000000000003,1224.6,0.20505164700052536
2005-02-17 09:00:00,2.7,1190.0,10.6,1000.0,485.0,624.0,202.0,1152.0,1280.0,7.7,42.1,0.444,9,17,2,2005,3,48,7,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,1,0,0,0,1,0.005567010297799979,0.10000000000000009,0.10000000000000009,-32.0,32.0,-117.0,117.0,1.3166666666666662,1.0496030995888872,1022.1666666666666,152.58232750442613,2.6,0.5,1.0,1222.0,893.0,993.0,3213.0,1192.7,0.03835802187901715
2005-02-17 10:00:00,1.8,1035.0,5.4,783.0,295.0,794.0,167.0,969.0,943.0,10.1,36.7,0.4536,10,17,2,2005,3,48,7,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,1,0,0,0,1,0.006101694894570526,-0.9000000000000001,0.9000000000000001,-155.0,155.0,-190.0,190.0,1.5166666666666664,0.9988326519826042,1042.6666666666667,142.76787687245317,2.7,1.0,0.6,1190.0,1033.0,912.0,1863.0,1036.8,-0.3258087344626207
2005-02-17 11:00:00,1.2,990.0,3.9,705.0,217.0,873.0,139.0,913.0,772.0,9.0,41.4,0.4775,11,17,2,2005,3,48,7,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,1,0,0,0,1,0.005529953891567033,-0.6000000000000001,0.6000000000000001,-45.0,45.0,-78.0,78.0,1.6333333333333329,0.8914407813571261,1060.5,124.32658605463787,1.8,2.6,0.5,1035.0,1222.0,883.0,1188.0,991.2,-0.47670196972932893
2005-02-17 12:00:00,1.3,1011.0,4.4,732.0,236.0,830.0,147.0,944.0,826.0,8.7,42.5,0.4787,12,17,2,2005,3,48,7,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,0,1,0,0,1,0.005508474552930193,0.10000000000000009,0.10000000000000009,21.0,21.0,19.0,19.0,1.7666666666666664,0.7339391437078454,1080.1666666666667,99.3567645742752,1.2,2.7,0.5,990.0,1190.0,893.0,1314.3,1012.3,-0.24111266761181752
2005-02-17 13:00:00,1.4,1041.0,5.0,763.0,196.0,790.0,130.0,1003.0,808.0,8.3,47.8,0.5238,13,17,2,2005,3,48,7,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,0,1,0,0,1,0.007142857106413994,0.09999999999999987,0.09999999999999987,30.0,30.0,-40.0,40.0,1.8333333333333328,0.6653319973266025,1081.5,98.64836541981462,1.3,1.8,1.0,1011.0,1035.0,1033.0,1457.3999999999999,1042.4,-0.24409741511340521
2005-02-17 14:00:00,1.8,1086.0,6.8,850.0,233.0,723.0,143.0,1072.0,901.0,8.9,45.5,0.5208,14,17,2,2005,3,48,7,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,0,1,0,0,1,0.00772532185525613,0.40000000000000013,0.40000000000000013,45.0,45.0,37.0,37.0,1.6999999999999993,0.5513619500835525,1058.8333333333333,71.90943378074914,1.4,1.2,2.6,1041.0,990.0,1222.0,1954.8,1087.8,-0.14781282365004175
2005-02-17 15:00:00,1.3,1021.0,4.8,755.0,207.0,807.0,143.0,980.0,763.0,8.9,46.1,0.5256,15,17,2,2005,3,48,7,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,0,1,0,0,1,0.006280193206375879,-0.5,0.5,-65.0,65.0,-26.0,26.0,1.4666666666666661,0.2658320271649021,1030.6666666666667,32.62310020013355,1.8,1.3,2.7,1086.0,1011.0,1190.0,1327.3,1022.3,-0.21674553155923112
2005-02-17 16:00:00,1.4,1014.0,5.0,761.0,198.0,806.0,136.0,972.0,722.0,9.0,44.9,0.5173,16,17,2,2005,3,48,7,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,0,1,0,0,1,0.007070707034996428,0.09999999999999987,0.09999999999999987,-7.0,7.0,-9.0,9.0,1.3999999999999995,0.20976176963387225,1027.1666666666667,33.18684478325643,1.3,1.4,1.8,1021.0,1041.0,1035.0,1419.6,1015.4,-0.22236232573156509
2005-02-17 17:00:00,1.4,1023.0,5.2,771.0,212.0,807.0,143.0,982.0,735.0,9.3,42.3,0.4974,17,17,2,2005,3,48,7,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,0,1,0,0,1,0.0066037735537557846,0.0,0.0,9.0,9.0,14.0,14.0,1.4333333333333327,0.18618986725007566,1032.6666666666667,28.147231953923168,1.4,1.8,1.2,1014.0,1086.0,990.0,1432.1999999999998,1024.4,-0.17886973403587506
2005-02-17 18:00:00,2.4,1172.0,10.0,977.0,280.0,657.0,177.0,1160.0,1047.0,8.4,45.2,0.4977,18,17,2,2005,3,48,7,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,0,0,1,0,1,0.008571428540816326,1.0,1.0,149.0,149.0,68.0,68.0,1.616666666666666,0.4215052391923536,1059.5,60.968024406251565,1.4,1.3,1.3,1023.0,1021.0,1011.0,2812.7999999999997,1174.4,-0.05696329989788501
2005-02-17 19:00:00,2.8,1172.0,11.1,1017.0,315.0,623.0,198.0,1185.0,1163.0,7.6,47.8,0.5013,19,17,2,2005,3,48,7,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,0,0,1,0,1,0.008888888860670194,0.3999999999999999,0.3999999999999999,0.0,0.0,35.0,35.0,1.8499999999999994,0.6188699378705832,1081.3333333333333,74.88569066696219,2.4,1.4,1.4,1172.0,1014.0,1041.0,3281.6,1174.8,0.08328086256497898
2005-02-17 20:00:00,3.3,1219.0,12.9,1081.0,378.0,590.0,200.0,1246.0,1244.0,7.4,47.2,0.4871,20,17,2,2005,3,48,7,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,0,0,1,0,1,0.008730158707063071,0.5,0.5,47.0,47.0,63.0,63.0,2.0999999999999996,0.8532291603080281,1103.5,93.83123147439386,2.8,1.4,1.8,1172.0,1023.0,1086.0,4022.7,1222.3,0.20884654912236156
2005-02-17 21:00:00,2.5,1106.0,7.8,891.0,320.0,708.0,191.0,1058.0,1025.0,7.4,46.9,0.4854,21,17,2,2005,3,48,7,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,0,0,1,0,1,0.007812499975585937,-0.7999999999999998,0.7999999999999998,-113.0,113.0,-58.0,58.0,2.2999999999999994,0.7641989269816764,1117.6666666666667,84.87323881335004,3.3,2.4,1.3,1219.0,1172.0,1021.0,2765.0,1108.5,0.044928493669981445
2005-02-17 22:00:00,2.1,1078.0,6.3,824.0,265.0,759.0,169.0,1016.0,982.0,6.9,48.2,0.4832,22,17,2,2005,3,48,7,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,0,0,1,0,1,0.007924528271982912,-0.3999999999999999,0.3999999999999999,-28.0,28.0,-55.0,55.0,2.416666666666666,0.643169236411859,1128.3333333333333,72.33440859416731,2.5,2.8,1.4,1106.0,1172.0,1014.0,2263.8,1080.1,-0.03139484848064653
2005-02-17 23:00:00,1.2,939.0,2.8,637.0,129.0,960.0,106.0,883.0,607.0,7.1,47.9,0.4867,23,17,2,2005,3,48,7,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,0,0,1,0,1,0.009302325509284299,-0.9000000000000001,0.9000000000000001,-139.0,139.0,-136.0,136.0,2.3833333333333324,0.708284312029155,1114.3333333333333,99.73698745534654,2.1,3.3,1.4,1078.0,1219.0,1023.0,1126.8,940.2,-0.34823230551393786
2005-02-18 00:00:00,1.2,975.0,3.3,670.0,129.0,943.0,105.0,910.0,616.0,6.9,48.7,0.4874,0,18,2,2005,4,49,7,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,1,0,0,0,0,1,0.009302325509284299,0.0,0.0,36.0,36.0,0.0,0.0,2.1833333333333322,0.8565434412022608,1081.5,108.95641330367523,1.2,2.5,2.4,939.0,1106.0,1172.0,1170.0,976.2,-0.32528175667630216
2005-02-18 01:00:00,1.3,958.0,3.1,660.0,172.0,935.0,130.0,905.0,654.0,6.8,48.2,0.4792,1,18,2,2005,4,49,7,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,1,0,0,0,0,1,0.00755813949094105,0.10000000000000009,0.10000000000000009,-17.0,17.0,43.0,43.0,1.9333333333333327,0.8594571930390761,1045.8333333333333,108.43139151863718,1.2,2.1,2.8,975.0,1078.0,1172.0,1245.4,959.3,-0.26406104250012713
2005-02-18 02:00:00,1.0,921.0,2.1,594.0,100.0,1025.0,82.0,867.0,479.0,6.3,49.6,0.4787,2,18,2,2005,4,49,7,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,1,0,0,0,0,1,0.0099999999,-0.30000000000000004,0.30000000000000004,-37.0,37.0,-72.0,72.0,1.5499999999999996,0.6024948132556301,996.1666666666666,76.91922169827252,1.3,1.2,3.3,958.0,939.0,1219.0,921.0,922.0,-0.43665239425651897
2005-02-18 03:00:00,0.8,931.0,1.9,580.0,100.0,983.0,82.0,863.0,487.0,5.6,52.9,0.4855,3,18,2,2005,4,49,7,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,1,0,0,0,0,1,0.007999999920000002,-0.19999999999999996,0.19999999999999996,10.0,10.0,0.0,0.0,1.266666666666666,0.4457203906785057,967.0,57.726943449323,1.0,1.2,2.5,921.0,975.0,1106.0,744.8000000000001,931.8,-0.46073493425734696
2005-02-18 04:00:00,0.8,874.0,0.7,472.0,49.0,1179.0,45.0,803.0,382.0,6.4,49.8,0.4814,4,18,2,2005,4,49,7,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,1,0,0,0,0,1,0.016326530279050403,0.0,0.0,-57.0,57.0,-51.0,51.0,1.0499999999999996,0.21679483388662749,933.0,34.79655155329813,0.8,1.3,2.1,931.0,958.0,1078.0,699.2,874.8,-0.5840590335728358
2005-02-18 05:00:00,0.4,872.0,0.8,476.0,36.0,1249.0,35.0,794.0,350.0,6.9,48.1,0.4796,5,18,2,2005,4,49,7,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,1,0,0,0,0,1,0.011111110802469145,-0.4,0.4,-2.0,2.0,-13.0,13.0,0.9166666666666661,0.32506409624348775,921.8333333333334,42.404795326330714,0.8,1.0,1.2,874.0,921.0,939.0,348.8,872.4,-0.6557071848517384
2005-02-18 06:00:00,0.5,904.0,1.3,530.0,79.0,1079.0,60.0,846.0,438.0,6.4,50.2,0.485,6,18,2,2005,4,49,7,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,1,0,0,0,1,0.006329113843935268,0.09999999999999998,0.09999999999999998,32.0,32.0,43.0,43.0,0.7999999999999994,0.3286335345029892,910.0,33.59166563303063,0.4,0.8,1.2,872.0,931.0,975.0,452.0,904.5,-0.6181430701176691
2005-02-18 07:00:00,0.7,951.0,1.8,568.0,128.0,1021.0,90.0,888.0,578.0,6.4,50.7,0.4886,7,18,2,2005,4,49,7,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,1,0,0,0,1,0.005468749957275391,0.19999999999999996,0.19999999999999996,47.0,47.0,49.0,49.0,0.6999999999999994,0.21908902300189798,908.8333333333334,31.657016073344597,0.5,0.8,1.3,904.0,874.0,958.0,665.6999999999999,951.7,-0.5193793502831913
2005-02-18 08:00:00,2.1,1183.0,7.9,896.0,456.0,673.0,205.0,1115.0,1140.0,6.9,48.8,0.4903,8,18,2,2005,4,49,7,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,1,0,0,0,1,0.004605263147795476,1.4000000000000001,1.4000000000000001,232.0,232.0,328.0,328.0,0.8833333333333329,0.6177917664282967,952.5,117.12343915716164,0.7,0.4,1.0,951.0,872.0,921.0,2484.3,1185.1,0.027010118700233638
2005-02-18 09:00:00,2.5,1187.0,9.8,970.0,477.0,625.0,199.0,1174.0,1203.0,8.4,44.6,0.4922,9,18,2,2005,4,49,7,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,1,0,0,0,1,0.005241090135762913,0.3999999999999999,0.3999999999999999,4.0,4.0,21.0,21.0,1.166666666666666,0.8981462390204606,995.1666666666666,149.79641740264694,2.1,0.5,0.8,1183.0,904.0,931.0,2967.5,1189.5,0.01779985885269425
2005-02-18 10:00:00,2.0,1072.0,7.4,874.0,342.0,715.0,153.0,1033.0,1000.0,10.8,37.1,0.4794,10,18,2,2005,4,49,7,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,1,0,0,0,1,0.005847953199274991,-0.5,0.5,-115.0,115.0,-135.0,135.0,1.366666666666666,0.9330952077181625,1028.1666666666667,139.19973658979399,2.5,0.7,0.8,1187.0,951.0,874.0,2144.0,1074.0,-0.3015711896333139
2005-02-18 11:00:00,1.4,1011.0,5.3,780.0,254.0,805.0,163.0,964.0,806.0,11.2,36.2,0.4818,11,18,2,2005,4,49,7,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,1,0,0,0,1,0.0055118110019220035,-0.6000000000000001,0.6000000000000001,-61.0,61.0,-88.0,88.0,1.5333333333333325,0.8066391179868496,1051.3333333333333,117.95705433193913,2.0,2.1,0.4,1072.0,1183.0,872.0,1415.3999999999999,1012.4,-0.4248029863977087
2005-02-18 12:00:00,1.3,997.0,4.8,752.0,231.0,837.0,152.0,952.0,724.0,11.8,34.4,0.4758,12,18,2,2005,4,49,7,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,0,1,0,0,1,0.005627705603343266,-0.09999999999999987,0.09999999999999987,-14.0,14.0,-23.0,23.0,1.666666666666666,0.6531972647421332,1066.8333333333333,99.37085421122254,1.4,2.5,0.5,1011.0,1187.0,904.0,1296.1000000000001,998.3,-0.29617980161163815
2005-02-18 13:00:00,1.4,989.0,5.6,791.0,213.0,804.0,146.0,953.0,690.0,11.5,33.1,0.4479,13,18,2,2005,4,49,7,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,0,1,0,0,1,0.006572769922193568,0.09999999999999987,0.09999999999999987,-8.0,8.0,-18.0,18.0,1.7833333333333325,0.48751068364355454,1073.1666666666667,91.40331868519901,1.3,2.0,0.7,997.0,1072.0,951.0,1384.6,990.4,-0.3318765475700818
2005-02-18 14:00:00,1.6,1006.0,6.6,837.0,208.0,775.0,146.0,971.0,757.0,10.9,32.6,0.426,14,18,2,2005,4,49,7,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,0,1,0,0,1,0.007692307655325445,0.20000000000000018,0.20000000000000018,17.0,17.0,-5.0,5.0,1.6999999999999993,0.46475800154482355,1043.6666666666667,76.15685567739817,1.4,1.4,2.1,989.0,1011.0,1183.0,1609.6000000000001,1007.6,-0.2968861659124849
2005-02-18 15:00:00,1.7,1016.0,6.7,845.0,270.0,771.0,134.0,987.0,818.0,11.3,31.7,0.4249,15,18,2,2005,4,49,7,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,0,1,0,0,1,0.00629629627297668,0.09999999999999987,0.09999999999999987,10.0,10.0,62.0,62.0,1.5666666666666658,0.25819888974703825,1015.1666666666666,29.48502444747265,1.6,1.3,2.5,1006.0,997.0,1187.0,1727.2,1017.7,-0.2530618584434667
2005-02-18 16:00:00,1.8,1069.0,8.4,918.0,276.0,724.0,164.0,1045.0,936.0,11.6,30.9,0.4223,16,18,2,2005,4,49,7,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,0,1,0,0,1,0.006521739106805293,0.10000000000000009,0.10000000000000009,53.0,53.0,6.0,6.0,1.5333333333333325,0.19663841604987264,1014.6666666666666,28.331372481192297,1.7,1.4,2.0,1016.0,989.0,1072.0,1924.2,1070.8,-0.12472059054943606
2005-02-18 17:00:00,2.4,1109.0,10.3,989.0,375.0,664.0,141.0,1096.0,1133.0,11.1,32.2,0.4243,17,18,2,2005,4,49,7,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,0,1,0,0,1,0.006399999982933333,0.5999999999999999,0.5999999999999999,40.0,40.0,99.0,99.0,1.6999999999999993,0.3898717737922793,1031.0,47.53525007824606,1.8,1.6,1.4,1069.0,1006.0,1011.0,2661.6,1111.4,-0.0041779818064531056
2005-02-18 18:00:00,2.8,1182.0,12.6,1071.0,395.0,617.0,204.0,1187.0,1298.0,9.7,36.0,0.4333,18,18,2,2005,4,49,7,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,0,0,1,0,1,0.007088607576990867,0.3999999999999999,0.3999999999999999,73.0,73.0,20.0,20.0,1.9499999999999993,0.5357238094391,1061.8333333333333,73.80898770927605,2.4,1.7,1.3,1109.0,1016.0,997.0,3309.6,1184.8,0.07073768500636245
2005-02-18 19:00:00,3.3,1253.0,16.0,1179.0,421.0,573.0,210.0,1268.0,1387.0,8.5,39.0,0.4336,19,18,2,2005,4,49,7,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,0,0,1,0,1,0.00783847979135753,0.5,0.5,71.0,71.0,26.0,26.0,2.266666666666666,0.6860515043833165,1105.8333333333333,96.81201716041286,2.8,1.8,1.4,1182.0,1069.0,989.0,4134.9,1256.3,0.21997187391617826
2005-02-18 20:00:00,4.8,1288.0,17.6,1228.0,632.0,549.0,250.0,1333.0,1502.0,8.3,40.3,0.4411,20,18,2,2005,4,49,7,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,0,0,1,0,1,0.0075949366968434545,1.5,1.5,35.0,35.0,211.0,211.0,2.7999999999999994,1.1506519890913811,1152.8333333333333,106.60847370949497,3.3,2.4,1.6,1253.0,1109.0,1006.0,6182.4,1292.8,0.5544339750268165
2005-02-18 21:00:00,2.8,1153.0,10.1,981.0,424.0,666.0,202.0,1097.0,1273.0,8.0,41.3,0.4448,21,18,2,2005,4,49,7,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,0,0,1,0,1,0.006603773569330723,-2.0,2.0,-135.0,135.0,-208.0,208.0,2.9833333333333325,1.020620726159635,1175.6666666666667,83.63651515138639,4.8,2.8,1.7,1288.0,1182.0,1016.0,3228.3999999999996,1155.8,0.1660670929109086
2005-02-18 22:00:00,2.4,1161.0,9.8,969.0,369.0,677.0,190.0,1111.0,1271.0,7.0,44.2,0.4446,22,18,2,2005,4,49,7,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,0,0,1,0,1,0.0065040650230242135,-0.3999999999999999,0.3999999999999999,8.0,8.0,-55.0,55.0,3.0833333333333326,0.9042492281813804,1191.0,66.93579012756497,2.8,3.3,1.8,1153.0,1253.0,1069.0,2786.4,1163.4,0.1390350756422777
2005-02-18 23:00:00,2.9,1271.0,11.5,1031.0,484.0,618.0,236.0,1138.0,1464.0,5.4,51.8,0.4698,23,18,2,2005,4,49,7,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,0,0,1,0,1,0.005991735524810464,0.5,0.5,110.0,110.0,115.0,115.0,3.166666666666666,0.8500980335623788,1218.0,59.504621669257276,2.4,4.8,2.4,1161.0,1288.0,1109.0,3685.9,1273.9,0.42181175142527577
